date,id,bear,bishop,martin,otter,pocosin,possum,raccoon,rattlesnake,walker,wildcat,ref_drained,ref_nat,ref2_wht,ref2,ref3,ref4
11/9/2023 4:30,,-1.798,,-4.049,-3.191,,-3.823,-2.741,-2.659,-4.304,-3,,-3.092,-2.353,,-4.125,-5.141
11/9/2023 5:00,,-1.795,,-4.054,-3.186,,-3.822,-2.746,-2.665,-4.303,-3,,-3.096,-2.361,,-4.129,-5.142
11/9/2023 5:30,,-1.808,,-4.056,-3.198,,-3.827,-2.746,-2.662,-4.305,-3.006,,-3.093,-2.359,,-4.127,-5.14
11/9/2023 6:00,,-1.799,,-4.054,-3.193,,-3.822,-2.752,-2.659,-4.302,-2.999,,-3.095,-2.35,,-4.121,-5.131
11/9/2023 6:30,,-1.8,,-4.052,-3.19,,-3.82,-2.745,-2.66,-4.303,-2.999,,-3.096,-2.362,,-4.134,-5.147
11/9/2023 7:00,,-1.801,,-4.054,-3.192,,-3.825,-2.743,-2.643,-4.308,-3,,-3.096,-2.357,,-4.131,-5.138
11/9/2023 7:30,,-1.793,,-4.044,-3.186,,-3.815,-2.744,-2.654,-4.302,-2.99,,-3.103,-2.36,,-4.134,-5.145
11/9/2023 8:00,,-1.792,,-4.05,-3.186,,-3.812,-2.734,-2.646,-4.3,-2.996,,-3.105,-2.363,,-4.136,-5.151
11/9/2023 8:30,,-1.792,,-4.047,-3.186,,-3.812,-2.737,-2.654,-4.295,-2.996,,-3.101,-2.349,,-4.117,-5.127
11/9/2023 9:00,,-1.803,,-4.06,-3.196,,-3.822,-2.737,-2.655,-4.295,-3.005,,-3.088,-2.345,,-4.121,-5.13
11/9/2023 9:30,,-1.801,,-4.047,-3.197,,-3.818,-2.741,-2.653,-4.298,-3.003,,-3.078,-2.328,,-4.107,-5.113
11/9/2023 10:00,,-1.794,,-4.044,-3.19,,-3.812,-2.743,-2.65,-4.288,-2.993,,-3.064,-2.329,,-4.101,-5.117
11/9/2023 10:30,,-1.794,,-4.046,-3.185,,-3.81,-2.741,-2.654,-4.281,-2.99,,-3.061,-2.32,,-4.101,-5.109
11/9/2023 11:00,,-1.797,,-4.058,-3.194,,-3.815,-2.733,-2.649,-4.287,-2.996,,-3.049,-2.312,,-4.089,-5.108
11/9/2023 11:30,,-1.798,,-4.048,-3.191,,-3.812,-2.741,-2.651,-4.282,-2.995,,-3.044,-2.313,,-4.087,-5.098
11/9/2023 12:00,,-1.804,,-4.048,-3.198,,-3.818,-2.736,-2.645,-4.282,-3.008,,-3.048,-2.321,,-4.094,-5.105
11/9/2023 12:30,,-1.793,,-4.05,-3.19,,-3.81,-2.746,-2.646,-4.276,-3.002,,-3.043,-2.314,,-4.083,-5.097
11/9/2023 13:00,,-1.793,,-4.056,-3.193,,-3.808,-2.74,-2.656,-4.266,-3.005,,-3.033,-2.306,,-4.081,-5.089
11/9/2023 13:30,,-1.805,,-4.063,-3.2,,-3.819,-2.737,-2.653,-4.273,-3.012,,-3.039,-2.314,,-4.086,-5.097
11/9/2023 14:00,,-1.798,,-4.063,-3.207,,-3.809,-2.742,-2.667,-4.279,-3.005,,-3.05,-2.336,,-4.099,-5.111
11/9/2023 14:30,,-1.819,,-4.085,-3.215,,-3.835,-2.74,-2.665,-4.294,-3.032,,-3.074,-2.345,,-4.112,-5.123
11/9/2023 15:00,,-1.812,,-4.083,-3.213,,-3.825,-2.757,-2.66,-4.3,-3.03,,-3.084,-2.354,,-4.122,-5.125
11/9/2023 15:30,,-1.805,,-4.076,-3.206,,-3.816,-2.755,-2.659,-4.299,-3.025,,-3.092,-2.371,,-4.141,-5.146
11/9/2023 16:00,,-1.804,,-4.08,-3.213,,-3.822,-2.742,-2.663,-4.298,-3.028,,-3.086,-2.367,,-4.136,-5.142
11/9/2023 16:30,,-1.815,,-4.09,-3.217,,-3.823,-2.75,-2.662,-4.301,-3.036,,-3.085,-2.364,,-4.128,-5.138
11/9/2023 17:00,,-1.807,,-4.09,-3.213,,-3.819,-2.753,-2.657,-4.304,-3.035,,-3.089,-2.36,,-4.139,-5.138
11/9/2023 17:30,,-1.816,,-4.088,-3.221,,-3.828,-2.748,-2.658,-4.308,-3.038,,-3.096,-2.375,,-4.151,-5.153
11/9/2023 18:00,,-1.816,,-4.086,-3.216,,-3.823,-2.752,-2.667,-4.302,-3.041,,-3.112,-2.38,,-4.155,-5.155
11/9/2023 18:30,,-1.814,,-4.099,-3.219,,-3.826,-2.748,-2.665,-4.307,-3.042,,-3.121,-2.382,,-4.156,-5.158
11/9/2023 19:00,,-1.813,,-4.085,-3.208,,-3.826,-2.757,-2.655,-4.307,-3.042,,-3.122,-2.385,,-4.162,-5.15
11/9/2023 19:30,,-1.816,,-4.089,-3.211,,-3.819,-2.751,-2.666,-4.305,-3.04,,-3.128,-2.384,,-4.161,-5.15
11/9/2023 20:00,,-1.815,,-4.095,-3.221,,-3.819,-2.746,-2.662,-4.308,-3.038,,-3.122,-2.373,,-4.148,-5.139
11/9/2023 20:30,,-1.807,,-4.085,-3.218,,-3.812,-2.756,-2.665,-4.302,-3.037,,-3.117,-2.366,,-4.139,-5.135
11/9/2023 21:00,,-1.814,,-4.095,-3.214,,-3.822,-2.744,-2.656,-4.305,-3.036,,-3.111,-2.369,,-4.146,-5.146
11/9/2023 21:30,,-1.814,,-4.092,-3.214,,-3.819,-2.751,-2.668,-4.304,-3.041,,-3.106,-2.369,,-4.138,-5.135
11/9/2023 22:00,,-1.818,,-4.092,-3.218,,-3.822,-2.751,-2.666,-4.308,-3.043,,-3.109,-2.365,,-4.145,-5.145
11/9/2023 22:30,,-1.821,,-4.091,-3.217,,-3.826,-2.75,-2.661,-4.31,-3.051,,-3.112,-2.368,,-4.148,-5.138
11/9/2023 23:00,,-1.816,,-4.091,-3.217,,-3.822,-2.753,-2.664,-4.304,-3.043,,-3.118,-2.371,,-4.151,-5.145
11/9/2023 23:30,,-1.811,,-4.096,-3.216,,-3.817,-2.748,-2.667,-4.299,-3.039,,-3.109,-2.366,,-4.142,-5.143
11/10/2023 0:00,,-1.813,,-4.088,-3.211,,-3.819,-2.746,-2.66,-4.294,-3.042,,-3.095,-2.35,,-4.133,-5.124
11/10/2023 0:30,,-1.821,,-4.092,-3.218,,-3.826,-2.749,-2.664,-4.295,-3.039,,-3.092,-2.35,,-4.133,-5.124
11/10/2023 1:00,,-1.822,,-4.095,-3.225,,-3.819,-2.754,-2.663,-4.296,-3.036,,-3.088,-2.358,,-4.131,-5.128
11/10/2023 1:30,,-1.817,,-4.09,-3.216,,-3.817,-2.755,-2.666,-4.291,-3.035,,-3.088,-2.353,,-4.133,-5.13
11/10/2023 2:00,,-1.819,,-4.095,-3.218,,-3.819,-2.75,-2.661,-4.29,-3.039,,-3.087,-2.351,,-4.133,-5.121
11/10/2023 2:30,,-1.813,,-4.094,-3.216,,-3.817,-2.752,-2.663,-4.288,-3.042,,-3.085,-2.353,,-4.135,-5.12
11/10/2023 3:00,,-1.823,,-4.092,-3.215,,-3.826,-2.747,-2.669,-4.3,-3.045,,-3.084,-2.362,,-4.137,-5.125
11/10/2023 3:30,,-1.829,,-4.1,-3.22,,-3.827,-2.753,-2.658,-4.301,-3.046,,-3.09,-2.353,,-4.135,-5.127
11/10/2023 4:00,,-1.815,,-4.092,-3.215,,-3.819,-2.759,-2.659,-4.303,-3.039,,-3.096,-2.362,,-4.141,-5.136
11/10/2023 4:30,,-1.82,,-4.097,-3.216,,-3.814,-2.749,-2.663,-4.303,-3.043,,-3.108,-2.382,,-4.157,-5.147
11/10/2023 5:00,,-1.825,,-4.098,-3.224,,-3.819,-2.749,-2.666,-4.307,-3.047,,-3.113,-2.379,,-4.153,-5.142
11/10/2023 5:30,,-1.82,,-4.098,-3.221,,-3.816,-2.757,-2.66,-4.305,-3.041,,-3.115,-2.371,,-4.156,-5.142
11/10/2023 6:00,,-1.82,,-4.091,-3.217,,-3.819,-2.752,-2.666,-4.307,-3.044,,-3.122,-2.378,,-4.159,-5.152
11/10/2023 6:30,,-1.818,,-4.098,-3.22,,-3.819,-2.751,-2.663,-4.312,-3.039,,-3.131,-2.381,,-4.16,-5.155
11/10/2023 7:00,,-1.82,,-4.095,-3.22,,-3.816,-2.752,-2.668,-4.312,-3.044,,-3.14,-2.391,,-4.166,-5.158
11/10/2023 7:30,,-1.825,,-4.102,-3.225,,-3.821,-2.754,-2.673,-4.309,-3.045,,-3.136,-2.385,,-4.167,-5.149
11/10/2023 8:00,,-1.83,,-4.101,-3.226,,-3.826,-2.755,-2.668,-4.314,-3.05,,-3.132,-2.368,,-4.156,-5.143
11/10/2023 8:30,,-1.826,,-4.104,-3.226,,-3.822,-2.76,-2.671,-4.312,-3.053,,-3.13,-2.375,,-4.167,-5.15
11/10/2023 9:00,,-1.829,,-4.102,-3.229,,-3.819,-2.763,-2.672,-4.31,-3.046,,-3.128,-2.382,,-4.17,-5.15
11/10/2023 9:30,,-1.826,,-4.106,-3.227,,-3.821,-2.757,-2.677,-4.311,-3.051,,-3.133,-2.38,,-4.171,-5.148
11/10/2023 10:00,,-1.839,,-4.109,-3.229,,-3.829,-2.754,-2.665,-4.316,-3.061,,-3.13,-2.377,,-4.164,-5.146
11/10/2023 10:30,,-1.824,,-4.102,-3.221,,-3.817,-2.763,-2.665,-4.299,-3.045,,-3.114,-2.358,,-4.148,-5.127
11/10/2023 11:00,,-1.823,,-4.099,-3.213,,-3.812,-2.752,-2.675,-4.292,-3.042,,-3.106,-2.347,,-4.136,-5.112
11/10/2023 11:30,,-1.831,,-4.113,-3.233,,-3.822,-2.752,-2.684,-4.298,-3.048,,-3.091,-2.34,,-4.13,-5.108
11/10/2023 12:00,,-1.843,,-4.12,-3.234,,-3.833,-2.765,-2.679,-4.296,-3.054,,-3.088,-2.34,,-4.131,-5.109
11/10/2023 12:30,,-1.837,,-4.117,-3.227,,-3.826,-2.77,-2.666,-4.292,-3.05,,-3.072,-2.342,,-4.142,-5.113
11/10/2023 13:00,,-1.824,,-4.107,-3.228,,-3.819,-2.761,-2.674,-4.284,-3.046,,-3.068,-2.346,,-4.133,-5.103
11/10/2023 13:30,,-1.839,,-4.117,-3.235,,-3.829,-2.753,-2.67,-4.293,-3.055,,-3.081,-2.354,,-4.145,-5.117
11/10/2023 14:00,,-1.835,,-4.12,-3.235,,-3.822,-2.765,-2.687,-4.297,-3.055,,-3.09,-2.364,,-4.153,-5.124
11/10/2023 14:30,,-1.84,,-4.129,-3.246,,-3.831,-2.757,-2.687,-4.305,-3.068,,-3.107,-2.38,,-4.165,-5.14
11/10/2023 15:00,,-1.848,,-4.144,-3.251,,-3.836,-2.777,-2.701,-4.314,-3.076,,-3.12,-2.381,,-4.173,-5.153
11/10/2023 15:30,,-1.871,,-4.164,-3.271,,-3.853,-2.777,-2.695,-4.335,-3.102,,-3.145,-2.418,,-4.208,-5.174
11/10/2023 16:00,,-1.86,,-4.153,-3.257,,-3.843,-2.796,-2.699,-4.34,-3.097,,-3.177,-2.445,,-4.234,-5.206
11/10/2023 16:30,,-1.858,,-4.152,-3.256,,-3.849,-2.786,-2.691,-4.342,-3.096,,-3.197,-2.462,,-4.246,-5.218
11/10/2023 17:00,,-1.863,,-4.152,-3.259,,-3.846,-2.786,-2.692,-4.341,-3.103,,-3.194,-2.435,,-4.227,-5.187
11/10/2023 17:30,,-1.854,,-4.141,-3.255,,-3.839,-2.782,-2.688,-4.339,-3.102,,-3.193,-2.437,,-4.231,-5.193
11/10/2023 18:00,,-1.852,,-4.144,-3.25,,-3.829,-2.779,-2.69,-4.338,-3.096,,-3.2,-2.435,,-4.223,-5.193
11/10/2023 18:30,,-1.851,,-4.139,-3.248,,-3.834,-2.771,-2.688,-4.334,-3.093,,-3.201,-2.432,,-4.218,-5.186
11/10/2023 19:00,,-1.851,,-4.144,-3.249,,-3.832,-2.781,-2.686,-4.34,-3.103,,-3.197,-2.426,,-4.221,-5.184
11/10/2023 19:30,,-1.845,,-4.142,-3.251,,-3.827,-2.776,-2.688,-4.324,-3.087,,-3.182,-2.406,,-4.199,-5.165
11/10/2023 20:00,,-1.855,,-4.147,-3.256,,-3.832,-2.77,-2.697,-4.326,-3.093,,-3.162,-2.393,,-4.188,-5.152
11/10/2023 20:30,,-1.86,,-4.15,-3.259,,-3.839,-2.78,-2.697,-4.338,-3.101,,-3.166,-2.399,,-4.193,-5.155
11/10/2023 21:00,,-1.866,,-4.153,-3.259,,-3.842,-2.78,-2.692,-4.342,-3.114,,-3.178,-2.43,,-4.222,-5.186
11/10/2023 21:30,,-1.858,,-4.148,-3.257,,-3.84,-2.79,-2.707,-4.335,-3.098,,-3.185,-2.424,,-4.221,-5.18
11/10/2023 22:00,,-1.873,,-4.156,-3.268,,-3.852,-2.785,-2.69,-4.342,-3.109,,-3.195,-2.424,,-4.224,-5.181
11/10/2023 22:30,,-1.85,,-4.137,-3.249,,-3.83,-2.793,-2.677,-4.324,-3.087,,-3.177,-2.401,,-4.196,-5.155
11/10/2023 23:00,,-1.845,,-4.136,-3.248,,-3.829,-2.771,-2.688,-4.319,-3.086,,-3.159,-2.393,,-4.191,-5.14
11/10/2023 23:30,,-1.851,,-4.137,-3.246,,-3.83,-2.766,-2.686,-4.313,-3.089,,-3.149,-2.384,,-4.173,-5.131
11/11/2023 0:00,,-1.849,,-4.146,-3.248,,-3.829,-2.777,-2.688,-4.315,-3.091,,-3.134,-2.378,,-4.171,-5.133
11/11/2023 0:30,,-1.847,,-4.144,-3.246,,-3.82,-2.767,-2.685,-4.317,-3.089,,-3.131,-2.384,,-4.181,-5.141
11/11/2023 1:00,,-1.849,,-4.142,-3.248,,-3.822,-2.773,-2.689,-4.314,-3.086,,-3.137,-2.389,,-4.183,-5.143
11/11/2023 1:30,,-1.86,,-4.142,-3.251,,-3.832,-2.766,-2.677,-4.314,-3.09,,-3.133,-2.378,,-4.179,-5.133
11/11/2023 2:00,,-1.852,,-4.139,-3.244,,-3.825,-2.778,-2.69,-4.314,-3.086,,-3.142,-2.386,,-4.183,-5.136
11/11/2023 2:30,,-1.861,,-4.151,-3.253,,-3.834,-2.766,-2.683,-4.319,-3.095,,-3.142,-2.394,,-4.188,-5.148
11/11/2023 3:00,,-1.855,,-4.146,-3.247,,-3.825,-2.779,-2.694,-4.32,-3.092,,-3.143,-2.392,,-4.189,-5.143
11/11/2023 3:30,,-1.864,,-4.154,-3.256,,-3.834,-2.769,-2.688,-4.318,-3.094,,-3.146,-2.401,,-4.187,-5.148
11/11/2023 4:00,,-1.863,,-4.156,-3.255,,-3.829,-2.783,-2.683,-4.317,-3.097,,-3.14,-2.385,,-4.178,-5.129
11/11/2023 4:30,,-1.855,,-4.142,-3.247,,-3.822,-2.777,-2.685,-4.319,-3.095,,-3.146,-2.403,,-4.196,-5.149
11/11/2023 5:00,,-1.85,,-4.142,-3.247,,-3.822,-2.772,-2.69,-4.321,-3.089,,-3.153,-2.416,,-4.203,-5.156
11/11/2023 5:30,,-1.851,,-4.15,-3.249,,-3.82,-2.771,-2.68,-4.318,-3.094,,-3.154,-2.396,,-4.192,-5.151
11/11/2023 6:00,,-1.849,,-4.145,-3.247,,-3.818,-2.772,-2.691,-4.319,-3.09,,-3.15,-2.394,,-4.193,-5.145
11/11/2023 6:30,,-1.861,,-4.155,-3.253,,-3.832,-2.765,-2.682,-4.329,-3.101,,-3.169,-2.417,,-4.213,-5.165
11/11/2023 7:00,,-1.859,,-4.151,-3.249,,-3.825,-2.772,-2.68,-4.331,-3.103,,-3.184,-2.43,,-4.228,-5.182
11/11/2023 7:30,,-1.85,,-4.141,-3.242,,-3.818,-2.768,-2.685,-4.322,-3.099,,-3.193,-2.433,,-4.226,-5.181
11/11/2023 8:00,,-1.856,,-4.144,-3.241,,-3.825,-2.761,-2.681,-4.327,-3.099,,-3.185,-2.417,,-4.212,-5.163
11/11/2023 8:30,,-1.849,,-4.145,-3.243,,-3.813,-2.767,-2.69,-4.318,-3.09,,-3.176,-2.401,,-4.2,-5.15
11/11/2023 9:00,,-1.858,,-4.143,-3.244,,-3.821,-2.763,-2.686,-4.318,-3.094,,-3.166,-2.402,,-4.205,-5.145
11/11/2023 9:30,,-1.854,,-4.143,-3.248,,-3.821,-2.772,-2.687,-4.31,-3.091,,-3.154,-2.391,,-4.193,-5.138
11/11/2023 10:00,,-1.858,,-4.15,-3.251,,-3.825,-2.772,-2.677,-4.311,-3.096,,-3.138,-2.381,,-4.182,-5.124
11/11/2023 10:30,,-1.853,,-4.142,-3.246,,-3.816,-2.773,-2.686,-4.317,-3.094,,-3.144,-2.386,,-4.176,-5.126
11/11/2023 11:00,,-1.862,,-4.147,-3.251,,-3.821,-2.767,-2.684,-4.315,-3.095,,-3.15,-2.398,,-4.189,-5.145
11/11/2023 11:30,,-1.859,,-4.144,-3.244,,-3.825,-2.776,-2.701,-4.312,-3.093,,-3.135,-2.374,,-4.183,-5.124
11/11/2023 12:00,,-1.874,,-4.161,-3.269,,-3.838,-2.774,-2.688,-4.318,-3.104,,-3.128,-2.378,,-4.176,-5.128
11/11/2023 12:30,,-1.865,,-4.147,-3.252,,-3.838,-2.787,-2.682,-4.318,-3.099,,-3.115,-2.371,,-4.166,-5.118
11/11/2023 13:00,,-1.862,,-4.151,-3.249,,-3.828,-2.781,-2.692,-4.318,-3.094,,-3.114,-2.372,,-4.173,-5.126
11/11/2023 13:30,,-1.868,,-4.153,-3.258,,-3.837,-2.776,-2.694,-4.319,-3.1,,-3.116,-2.378,,-4.182,-5.135
11/11/2023 14:00,,-1.873,,-4.165,-3.266,,-3.842,-2.781,-2.691,-4.325,-3.106,,-3.135,-2.394,,-4.196,-5.147
11/11/2023 14:30,,-1.867,,-4.155,-3.256,,-3.835,-2.783,-2.68,-4.323,-3.104,,-3.133,-2.387,,-4.189,-5.136
11/11/2023 15:00,,-1.856,,-4.141,-3.242,,-3.825,-2.78,-2.682,-4.312,-3.088,,-3.13,-2.384,,-4.19,-5.14
11/11/2023 15:30,,-1.855,,-4.154,-3.252,,-3.821,-2.77,-2.7,-4.318,-3.094,,-3.14,-2.401,,-4.192,-5.147
11/11/2023 16:00,,-1.88,,-4.168,-3.263,,-3.845,-2.772,-2.691,-4.332,-3.113,,-3.15,-2.401,,-4.199,-5.153
11/11/2023 16:30,,-1.871,,-4.159,-3.254,,-3.837,-2.794,-2.666,-4.323,-3.104,,-3.145,-2.399,,-4.194,-5.145
11/11/2023 17:00,,-1.851,,-4.141,-3.239,,-3.815,-2.785,-2.669,-4.309,-3.085,,-3.14,-2.391,,-4.196,-5.15
11/11/2023 17:30,,-1.854,,-4.141,-3.242,,-3.815,-2.76,-2.684,-4.311,-3.088,,-3.147,-2.397,,-4.195,-5.15
11/11/2023 18:00,,-1.857,,-4.147,-3.252,,-3.825,-2.763,-2.685,-4.322,-3.094,,-3.149,-2.386,,-4.19,-5.143
11/11/2023 18:30,,-1.863,,-4.157,-3.251,,-3.821,-2.773,-2.694,-4.318,-3.095,,-3.154,-2.396,,-4.2,-5.153
11/11/2023 19:00,,-1.869,,-4.164,-3.262,,-3.835,-2.767,-2.666,-4.327,-3.1,,-3.167,-2.409,,-4.213,-5.159
11/11/2023 19:30,,-1.842,,-4.138,-3.236,,-3.806,-2.78,-2.682,-4.306,-3.083,,-3.15,-2.394,,-4.201,-5.144
11/11/2023 20:00,,-1.86,,-4.147,-3.252,,-3.828,-2.748,-2.686,-4.311,-3.092,,-3.138,-2.382,,-4.18,-5.125
11/11/2023 20:30,,-1.86,,-4.151,-3.252,,-3.832,-2.775,-2.674,-4.319,-3.096,,-3.129,-2.36,,-4.169,-5.114
11/11/2023 21:00,,-1.852,,-4.14,-3.241,,-3.818,-2.775,-2.686,-4.315,-3.092,,-3.138,-2.382,,-4.192,-5.139
11/11/2023 21:30,,-1.857,,-4.147,-3.248,,-3.825,-2.767,-2.687,-4.307,-3.088,,-3.139,-2.382,,-4.185,-5.139
11/11/2023 22:00,,-1.861,,-4.151,-3.248,,-3.828,-2.772,-2.677,-4.317,-3.098,,-3.131,-2.368,,-4.178,-5.125
11/11/2023 22:30,,-1.855,,-4.146,-3.247,,-3.82,-2.773,-2.684,-4.311,-3.092,,-3.129,-2.381,,-4.188,-5.127
11/11/2023 23:00,,-1.861,,-4.151,-3.248,,-3.825,-2.763,-2.688,-4.314,-3.09,,-3.136,-2.381,,-4.186,-5.136
11/11/2023 23:30,,-1.865,,-4.151,-3.256,,-3.832,-2.773,-2.681,-4.319,-3.091,,-3.137,-2.378,,-4.175,-5.125
11/12/2023 0:00,,-1.869,,-4.151,-3.252,,-3.825,-2.782,-2.678,-4.311,-3.096,,-3.125,-2.382,,-4.183,-5.133
11/12/2023 0:30,,-1.862,,-4.144,-3.245,,-3.825,-2.775,-2.68,-4.309,-3.09,,-3.127,-2.376,,-4.185,-5.133
11/12/2023 1:00,,-1.867,,-4.151,-3.25,,-3.825,-2.772,-2.692,-4.315,-3.092,,-3.125,-2.379,,-4.178,-5.129
11/12/2023 1:30,,-1.874,,-4.162,-3.256,,-3.832,-2.769,-2.684,-4.324,-3.101,,-3.129,-2.379,,-4.182,-5.126
11/12/2023 2:00,,-1.874,,-4.151,-3.25,,-3.828,-2.781,-2.682,-4.32,-3.096,,-3.134,-2.39,,-4.186,-5.133
11/12/2023 2:30,,-1.864,,-4.148,-3.249,,-3.818,-2.777,-2.676,-4.305,-3.086,,-3.132,-2.383,,-4.184,-5.134
11/12/2023 3:00,,-1.869,,-4.158,-3.247,,-3.822,-2.767,-2.678,-4.313,-3.089,,-3.127,-2.366,,-4.17,-5.116
11/12/2023 3:30,,-1.861,,-4.151,-3.246,,-3.829,-2.765,-2.693,-4.315,-3.087,,-3.133,-2.391,,-4.184,-5.137
11/12/2023 4:00,,-1.883,,-4.165,-3.264,,-3.845,-2.772,-2.7,-4.33,-3.107,,-3.149,-2.405,,-4.207,-5.154
11/12/2023 4:30,,-1.874,,-4.165,-3.271,,-3.839,-2.791,-2.674,-4.328,-3.101,,-3.155,-2.401,,-4.202,-5.154
11/12/2023 5:00,,-1.866,,-4.151,-3.245,,-3.825,-2.789,-2.689,-4.326,-3.081,,-3.166,-2.407,,-4.212,-5.157
11/12/2023 5:30,,-1.862,,-4.158,-3.257,,-3.825,-2.76,-2.688,-4.333,-3.062,,-3.169,-2.403,,-4.219,-5.164
11/12/2023 6:00,,-1.872,,-4.161,-3.253,,-3.838,-2.771,-2.689,-4.34,-3.06,,-3.167,-2.388,,-4.198,-5.15
11/12/2023 6:30,,-1.863,,-4.159,-3.251,,-3.82,-2.773,-2.679,-4.328,-3.04,,-3.164,-2.383,,-4.204,-5.155
11/12/2023 7:00,,-1.861,,-4.151,-3.242,,-3.821,-2.767,-2.681,-4.33,-3.029,,-3.148,-2.377,,-4.202,-5.146
11/12/2023 7:30,,-1.856,,-4.157,-3.245,,-3.825,-2.765,-2.691,-4.327,-3.026,,-3.15,-2.377,,-4.212,-5.156
11/12/2023 8:00,,-1.866,,-4.157,-3.256,,-3.828,-2.763,-2.685,-4.337,-3.019,,-3.151,-2.379,,-4.21,-5.159
11/12/2023 8:30,,-1.846,,-4.163,-3.251,,-3.82,-2.769,-2.68,-4.327,-3.004,,-3.149,-2.371,,-4.204,-5.147
11/12/2023 9:00,,-1.855,,-4.154,-3.249,,-3.818,-2.763,-2.683,-4.329,-3.007,,-3.139,-2.365,,-4.199,-5.149
11/12/2023 9:30,,-1.855,,-4.168,-3.252,,-3.825,-2.758,-2.679,-4.333,-3.01,,-3.138,-2.372,,-4.202,-5.152
11/12/2023 10:00,,-1.858,,-4.16,-3.252,,-3.828,-2.761,-2.676,-4.328,-3.009,,-3.137,-2.376,,-4.201,-5.152
11/12/2023 10:30,,-1.848,,-4.152,-3.247,,-3.82,-2.756,-2.677,-4.324,-3.006,,-3.146,-2.384,,-4.21,-5.157
11/12/2023 11:00,,-1.846,,-4.15,-3.245,,-3.825,-2.75,-2.688,-4.325,-3.002,,-3.147,-2.375,,-4.207,-5.152
11/12/2023 11:30,,-1.845,,-4.162,-3.257,,-3.83,-2.755,-2.684,-4.326,-3.002,,-3.134,-2.366,,-4.195,-5.136
11/12/2023 12:00,,-1.855,,-4.161,-3.256,,-3.825,-2.762,-2.678,-4.326,-3.011,,-3.122,-2.34,,-4.175,-5.121
11/12/2023 12:30,,-1.841,,-4.151,-3.242,,-3.821,-2.762,-2.688,-4.319,-2.997,,-3.112,-2.355,,-4.188,-5.135
11/12/2023 13:00,,-1.846,,-4.165,-3.253,,-3.828,-2.756,-2.677,-4.319,-3.004,,-3.11,-2.349,,-4.174,-5.125
11/12/2023 13:30,,-1.84,,-4.158,-3.25,,-3.818,-2.757,-2.674,-4.324,-2.997,,-3.108,-2.349,,-4.176,-5.122
11/12/2023 14:00,,-1.837,,-4.154,-3.247,,-3.818,-2.751,-2.679,-4.319,-2.999,,-3.11,-2.357,,-4.181,-5.133
11/12/2023 14:30,,-1.841,,-4.159,-3.255,,-3.826,-2.752,-2.684,-4.323,-3.008,,-3.123,-2.369,,-4.193,-5.141
11/12/2023 15:00,,-1.853,,-4.161,-3.256,,-3.832,-2.756,-2.674,-4.335,-3.016,,-3.14,-2.377,,-4.206,-5.15
11/12/2023 15:30,,-1.838,,-4.161,-3.242,,-3.818,-2.761,-2.678,-4.326,-3.011,,-3.143,-2.377,,-4.213,-5.156
11/12/2023 16:00,,-1.838,,-4.161,-3.246,,-3.818,-2.748,-2.674,-4.325,-3.005,,-3.151,-2.38,,-4.208,-5.156
11/12/2023 16:30,,-1.831,,-4.151,-3.242,,-3.815,-2.752,-2.667,-4.316,-2.998,,-3.139,-2.366,,-4.197,-5.135
11/12/2023 17:00,,-1.835,,-4.151,-3.239,,-3.808,-2.744,-2.674,-4.314,-2.994,,-3.131,-2.352,,-4.189,-5.136
11/12/2023 17:30,,-1.83,,-4.154,-3.249,,-3.815,-2.741,-2.669,-4.324,-3.001,,-3.133,-2.366,,-4.192,-5.135
11/12/2023 18:00,,-1.83,,-4.15,-3.242,,-3.811,-2.752,-2.665,-4.318,-3.003,,-3.136,-2.376,,-4.199,-5.149
11/12/2023 18:30,,-1.825,,-4.147,-3.235,,-3.801,-2.742,-2.672,-4.313,-2.994,,-3.139,-2.372,,-4.199,-5.145
11/12/2023 19:00,,-1.832,,-4.154,-3.245,,-3.815,-2.738,-2.679,-4.317,-2.997,,-3.142,-2.361,,-4.194,-5.145
11/12/2023 19:30,,-1.832,,-4.16,-3.252,,-3.818,-2.749,-2.677,-4.323,-3.004,,-3.14,-2.361,,-4.201,-5.138
11/12/2023 20:00,,-1.835,,-4.16,-3.248,,-3.818,-2.748,-2.679,-4.326,-3.006,,-3.151,-2.375,,-4.203,-5.152
11/12/2023 20:30,,-1.837,,-4.162,-3.254,,-3.82,-2.751,-2.674,-4.324,-3.005,,-3.145,-2.366,,-4.202,-5.146
11/12/2023 21:00,,-1.831,,-4.16,-3.252,,-3.815,-2.753,-2.66,-4.322,-2.999,,-3.131,-2.357,,-4.192,-5.15
11/12/2023 21:30,,-1.823,,-4.148,-3.236,,-3.806,-2.747,-2.675,-4.312,-2.988,,-3.133,-2.366,,-4.194,-5.14
11/12/2023 22:00,,-1.829,,-4.157,-3.252,,-3.811,-2.734,-2.661,-4.31,-2.991,,-3.132,-2.361,,-4.196,-5.143
11/12/2023 22:30,,-1.817,,-4.143,-3.234,,-3.805,-2.744,-2.675,-4.307,-2.988,,-3.142,-2.364,,-4.195,-5.134
11/12/2023 23:00,,-1.834,,-4.157,-3.255,,-3.819,-2.734,-2.676,-4.317,-3.002,,-3.143,-2.377,,-4.213,-5.156
11/12/2023 23:30,,-1.836,,-4.158,-3.253,,-3.823,-2.752,-2.674,-4.319,-3,,-3.136,-2.357,,-4.195,-5.132
